ID,TestNo,PlayTime,LoadValue,PositionValue,DeformValue,ExtDevValue,PercentWatch,YBValue,YLValue,DeformSwitch,CtrlStep,ExtendDevice1,ExtendDevice2,ExtendDevice3,ExtendDevice4,ExtendDevice5,ExtendDevice6,Engineering Strain,Engineering Stress,Ture Strain,Ture Stress
2398,9000,159.3333,10584.95,5.312,0.180852,-1.365307,0,0,0,0,0,0,0,0,0,0,0,0.00361704,278.214941683274,0.00361051424203688,279.22125625594
2399,9000,159.4,10593.7,5.3143,0.180954,-1.365859,0,0,0,0,0,0,0,0,0,0,0,0.00361908,278.444926779068,0.00361254688780258,279.452641244675
2400,9000,159.4667,10601.89,5.31652,0.18104,-1.371919,0,0,0,0,0,0,0,0,0,0,0,0.0036208,278.660192828731,0.00361426068396329,279.669165654926
2401,9000,159.5333,10610.53,5.3187,0.181162,-1.375654,0,0,0,0,0,0,0,0,0,0,0,0.00362324,278.887286683322,0.00361669187812944,279.897762255924
2402,9000,159.6,10619.02,5.32096,0.181282,-1.369102,0,0,0,0,0,0,0,0,0,0,0,0.00362564,279.110437936269,0.00361908321088741,280.122391904469
2403,9000,159.6667,10627.31,5.32314,0.181399,-1.374388,0,0,0,0,0,0,0,0,0,0,0,0.00362798,279.328332387028,0.00362141475482055,280.341729990361
2404,9000,159.7333,10635.63,5.3253,0.181501,-1.381645,0,0,0,0,0,0,0,0,0,0,0,0.00363002,279.547015358114,0.00362344737842929,280.561776614805
2405,9000,159.8,10643.75,5.32762,0.181592,-1.379724,0,0,0,0,0,0,0,0,0,0,0,0.00363184,279.760441527012,0.00362526079404417,280.776486688967
2406,9000,159.8667,10652.33,5.32984,0.181712,-1.384972,0,0,0,0,0,0,0,0,0,0,0,0.00363424,279.985958340945,0.00362765210631112,281.003494510186
2407,9000,159.9333,10661.21,5.33202,0.181834,-1.391825,0,0,0,0,0,0,0,0,0,0,0,0.00363668,280.219360358162,0.00363008326792039,281.23842850159
2408,9000,160,10669.84,5.3343,0.181954,-1.385121,0,0,0,0,0,0,0,0,0,0,0,0.00363908,280.446191372643,0.00363247456865512,281.466757498743
2409,9000,160.0667,10678.46,5.3365,0.182055,-1.377268,0,0,0,0,0,0,0,0,0,0,0,0.0036411,280.672759547014,0.00363448724234192,281.694717131801
2410,9000,160.1333,10686.72,5.3387,0.18215,-1.376928,0,0,0,0,0,0,0,0,0,0,0,0.003643,280.889865477444,0.00363638034755807,281.913147257378
2411,9000,160.2,10695.16,5.34098,0.182251,-1.385332,0,0,0,0,0,0,0,0,0,0,0,0.00364502,281.111702529845,0.00363839301338361,282.1363603078
2412,9000,160.2667,10703.71,5.34314,0.182351,-1.382771,0,0,0,0,0,0,0,0,0,0,0,0.00364702,281.336430823449,0.00364038574783401,282.362470413391
2413,9000,160.3333,10711.87,5.34534,0.182455,-1.3812,0,0,0,0,0,0,0,0,0,0,0,0.0036491,281.550908352785,0.00364245818744996,282.578315772455
2414,9000,160.4,10720.3,5.34762,0.182569,-1.380753,0,0,0,0,0,0,0,0,0,0,0,0.00365138,281.772482565076,0.00364472989517147,282.801340972464
2415,9000,160.4667,10729.18,5.34978,0.182694,-1.379057,0,0,0,0,0,0,0,0,0,0,0,0.00365388,282.005884582293,0.00364722079682948,283.036300243851
2416,9000,160.5333,10737.39,5.35206,0.182781,-1.378289,0,0,0,0,0,0,0,0,0,0,0,0.00365562,282.221676312176,0.00364895446072123,283.253371516536
2417,9000,160.6,10746.09,5.35432,0.182913,-1.379939,0,0,0,0,0,0,0,0,0,0,0,0.00365826,282.450347207423,0.00365158484157621,283.483624014598
2418,9000,160.6667,10755.26,5.35646,0.183022,-1.385242,0,0,0,0,0,0,0,0,0,0,0,0.00366044,282.691371587815,0.00365375689327889,283.72614639203
2419,9000,160.7333,10762.97,5.35876,0.183109,-1.387789,0,0,0,0,0,0,0,0,0,0,0,0.00366218,282.894021312224,0.00365549054583952,283.930030139193
2420,9000,160.8,10771.5,5.36104,0.183223,-1.383669,0,0,0,0,0,0,0,0,0,0,0,0.00366446,283.11822392561,0.00365776222395555,284.155699332456
2421,9000,160.8667,10780.95,5.36314,0.183346,-1.382219,0,0,0,0,0,0,0,0,0,0,0,0.00366692,283.366607829067,0.00366021323929307,284.405690510648
2422,9000,160.9333,10788.47,5.36536,0.183437,-1.385954,0,0,0,0,0,0,0,0,0,0,0,0.00366874,283.564263591396,0.00366202658823745,284.604587147804
2423,9000,161,10796.21,5.36766,0.183562,-1.385924,0,0,0,0,0,0,0,0,0,0,0,0.00367124,283.767701836133,0.00366451744681152,284.809481173822
