ID,TestNo,PlayTime,LoadValue,PositionValue,DeformValue,ExtDevValue,PercentWatch,YBValue,YLValue,DeformSwitch,CtrlStep,ExtendDevice1,ExtendDevice2,ExtendDevice3,ExtendDevice4,ExtendDevice5,ExtendDevice6,Engineering Strain,Engineering Stress,Ture Strain,Ture Stress
19624,8992,71.66666,2969.24,2.38801,2.5e-05,-1.547006,0,0,0,0,0,0,0,0,0,0,0,5e-07,137.686971396241,4.99999875069931e-07,137.687040239727
19625,8992,71.73333,2973.905,2.39029,0.000114,-1.541082,0,0,0,0,0,0,0,0,0,0,0,2.28e-06,137.903292650691,2.27999740071408e-06,137.903607070199
19626,8992,71.8,2978.665,2.39255,0.000198,-1.544743,0,0,0,0,0,0,0,0,0,0,0,3.96e-06,138.124019161127,3.95999215913473e-06,138.124566132243
19627,8992,71.86667,2983.845,2.39467,0.000318,-1.548666,0,0,0,0,0,0,0,0,0,0,0,6.36e-06,138.364221540131,6.3599797752688e-06,138.36510153658
19628,8992,71.93333,2988.48,2.39689,0.000405,-1.541913,0,0,0,0,0,0,0,0,0,0,0,8.1e-06,138.579151661112,8.09996719524353e-06,138.58027415224
19629,8992,72,2992.905,2.39921,0.000481,-1.539564,0,0,0,0,0,0,0,0,0,0,0,9.62e-06,138.784343847809,9.61995372802922e-06,138.785678953196
19630,8992,72.06667,2998.23,2.40139,0.000618,-1.542943,0,0,0,0,0,0,0,0,0,0,0,1.236e-05,139.03127003858,1.23599236157629e-05,139.032988465077
19631,8992,72.13333,3003.33,2.40359,0.000712,-1.54951,0,0,0,0,0,0,0,0,0,0,0,1.424e-05,139.267762728332,1.42398986122167e-05,139.269745901274
19632,8992,72.2,3007.93,2.40585,0.000812,-1.545722,0,0,0,0,0,0,0,0,0,0,0,1.624e-05,139.481069860266,1.62398681325174e-05,139.48333503284
19633,8992,72.26667,3012.855,2.40807,0.000901,-1.542634,0,0,0,0,0,0,0,0,0,0,0,1.802e-05,139.709447604782,1.80198376417024e-05,139.711965169028
19634,8992,72.33334,3018.005,2.41029,0.001005,-1.54877,0,0,0,0,0,0,0,0,0,0,0,2.01e-05,139.948258850316,2.00997979976742e-05,139.951071810319
19635,8992,72.4,3022.78,2.41251,0.001089,-1.547712,0,0,0,0,0,0,0,0,0,0,0,2.178e-05,140.169680927487,2.17797628192151e-05,140.172733823137
19636,8992,72.46667,3027.485,2.4147,0.001188,-1.547446,0,0,0,0,0,0,0,0,0,0,0,2.376e-05,140.387857026562,2.37597177355993e-05,140.391192642045
19637,8992,72.53333,3032.285,2.41694,0.001298,-1.550807,0,0,0,0,0,0,0,0,0,0,0,2.596e-05,140.610438381623,2.59596630451341e-05,140.614088628604
19638,8992,72.6,3037.095,2.41917,0.001392,-1.555799,0,0,0,0,0,0,0,0,0,0,0,2.784e-05,140.833483447841,2.78396124743937e-05,140.83740425202
19639,8992,72.66666,3042.05,2.42141,0.001494,-1.557458,0,0,0,0,0,0,0,0,0,0,0,2.988e-05,141.063252325826,2.98795536017299e-05,141.067467295806
19640,8992,72.73333,3047.015,2.42362,0.001611,-1.54759,0,0,0,0,0,0,0,0,0,0,0,3.222e-05,141.293484914967,3.22194809469765e-05,141.298037391051
19641,8992,72.8,3051.975,2.42586,0.001685,-1.547645,0,0,0,0,0,0,0,0,0,0,0,3.37e-05,141.523485648531,3.36994321676716e-05,141.528254989997
19642,8992,72.86667,3056.82,2.42808,0.001774,-1.55588,0,0,0,0,0,0,0,0,0,0,0,3.548e-05,141.748153703796,3.5479370599664e-05,141.753182928289
19643,8992,72.93333,3061.95,2.43032,0.001871,-1.542807,0,0,0,0,0,0,0,0,0,0,0,3.742e-05,141.986037527017,3.74192998892201e-05,141.991350644542
19644,8992,73,3066.86,2.43254,0.001932,-1.526267,0,0,0,0,0,0,0,0,0,0,0,3.864e-05,142.213719704799,3.86392534945196e-05,142.219214842928
19645,8992,73.06667,3071.775,2.43476,0.002044,-1.53221,0,0,0,0,0,0,0,0,0,0,0,4.088e-05,142.441633738158,4.08791644355927e-05,142.447456752145
19646,8992,73.13333,3076.755,2.43696,0.002171,-1.533648,0,0,0,0,0,0,0,0,0,0,0,4.342e-05,142.672561894034,4.34190573789908e-05,142.678756736672
19647,8992,73.2,3081.715,2.43918,0.002278,-1.543217,0,0,0,0,0,0,0,0,0,0,0,4.556e-05,142.902562627598,4.55589621747221e-05,142.909073268351
19648,8992,73.26667,3086.525,2.44146,0.002362,-1.55503,0,0,0,0,0,0,0,0,0,0,0,4.724e-05,143.125607693815,4.72388842263432e-05,143.132368947523
19649,8992,73.33334,3091.64,2.44366,0.002461,-1.552748,0,0,0,0,0,0,0,0,0,0,0,4.922e-05,143.362795950302,4.92187887355064e-05,143.369852267119
19650,8992,73.4,3096.665,2.44582,0.002555,-1.554405,0,0,0,0,0,0,0,0,0,0,0,5.11e-05,143.595810806382,5.10986944395575e-05,143.603148552314
19651,8992,73.46667,3101.215,2.44812,0.002626,-1.553264,0,0,0,0,0,0,0,0,0,0,0,5.252e-05,143.806799382534,5.25186208729769e-05,143.814352115637
19652,8992,73.53333,3106.24,2.45036,0.002723,-1.548294,0,0,0,0,0,0,0,0,0,0,0,5.446e-05,144.039814238613,5.44585171081281e-05,144.047658646897
19653,8992,73.6,3111.525,2.45252,0.002843,-1.556072,0,0,0,0,0,0,0,0,0,0,0,5.686e-05,144.284885584759,5.68583835314111e-05,144.293089623353
19654,8992,73.66666,3116.145,2.45476,0.002942,-1.566296,0,0,0,0,0,0,0,0,0,0,0,5.884e-05,144.499120139005,5.88382689949946e-05,144.507622467234
19655,8992,73.73333,3120.97,2.457,0.003031,-1.558602,0,0,0,0,0,0,0,0,0,0,0,6.062e-05,144.722860771957,6.06181626820075e-05,144.731633871777
19656,8992,73.8,3126.215,2.45918,0.003143,-1.553688,0,0,0,0,0,0,0,0,0,0,0,6.286e-05,144.966077273478,6.28580243930996e-05,144.975189841095
19657,8992,73.86667,3131.115,2.46144,0.003242,-1.55969,0,0,0,0,0,0,0,0,0,0,0,6.484e-05,145.193295740102,6.48378979781289e-05,145.202710073398
19658,8992,73.93333,3135.97,2.46368,0.003349,-1.55682,0,0,0,0,0,0,0,0,0,0,0,6.698e-05,145.418427506524,6.69777569398983e-05,145.428167632798
19659,8992,74,3141.245,2.4659,0.003469,-1.547979,0,0,0,0,0,0,0,0,0,0,0,6.938e-05,145.663035141513,6.93775933191241e-05,145.673141242891
19660,8992,74.06667,3146.085,2.46814,0.003545,-1.558061,0,0,0,0,0,0,0,0,0,0,0,7.09e-05,145.8874713412,7.08974867138898e-05,145.897814762918
19661,8992,74.13333,3151.095,2.47038,0.00366,-1.555871,0,0,0,0,0,0,0,0,0,0,0,7.32e-05,146.119790630545,7.31973210108404e-05,146.130486599219
19662,8992,74.2,3156.265,2.47254,0.003769,-1.552434,0,0,0,0,0,0,0,0,0,0,0,7.538e-05,146.359529298392,7.53771590705235e-05,146.37056187971
19663,8992,74.26667,3160.875,2.47476,0.003851,-1.547646,0,0,0,0,0,0,0,0,0,0,0,7.702e-05,146.573300141482,7.70170341120707e-05,146.584589217059
19664,8992,74.33334,3165.55,2.477,0.003924,-1.560186,0,0,0,0,0,0,0,0,0,0,0,7.848e-05,146.790085107089,7.84769206059047e-05,146.801605192968
19665,8992,74.4,3170.74,2.47918,0.004036,-1.557641,0,0,0,0,0,0,0,0,0,0,0,8.072e-05,147.030751197248,8.07167423160287e-05,147.042619519485
19666,8992,74.46667,3175.475,2.48144,0.004126,-1.551002,0,0,0,0,0,0,0,0,0,0,0,8.252e-05,147.250318429793,8.25165954121823e-05,147.26246952607
19667,8992,74.53333,3180.34,2.4837,0.004227,-1.557021,0,0,0,0,0,0,0,0,0,0,0,8.454e-05,147.475913907371,8.45364266956118e-05,147.488381521133
19668,8992,74.6,3185.635,2.48588,0.004327,-1.555838,0,0,0,0,0,0,0,0,0,0,0,8.654e-05,147.721448964673,8.65362556303029e-05,147.734232778866
19669,8992,74.66666,3190.31,2.48812,0.004403,-1.557533,0,0,0,0,0,0,0,0,0,0,0,8.806e-05,147.938233930279,8.80561229457527e-05,147.951261371159
19670,8992,74.73333,3195.16,2.4904,0.004535,-1.557776,0,0,0,0,0,0,0,0,0,0,0,9.07e-05,148.163133841122,9.06958870038074e-05,148.176572237362
19671,8992,74.8,3200.33,2.49254,0.004635,-1.565525,0,0,0,0,0,0,0,0,0,0,0,9.27e-05,148.40287250897,9.26957036204598e-05,148.416629455251
19672,8992,74.86667,3205.17,2.49474,0.004721,-1.559639,0,0,0,0,0,0,0,0,0,0,0,9.442e-05,148.627308708656,9.44155427122977e-05,148.641342099145
