ID,TestNo,PlayTime,LoadValue,PositionValue,DeformValue,ExtDevValue,PercentWatch,YBValue,YLValue,DeformSwitch,CtrlStep,ExtendDevice1,ExtendDevice2,ExtendDevice3,ExtendDevice4,ExtendDevice5,ExtendDevice6,Engineering Strain,Engineering Stress,Ture Strain,Ture Stress
2119,8989,141.3333,8328.545,4.71194,0.185538,-1.228023,0,0,0,0,0,0,0,0,0,0,0,0.00371076,424.169313764253,0.0037038921149165,425.743304286996
2120,8989,141.4,8334.92,4.71414,0.18573,-1.222037,0,0,0,0,0,0,0,0,0,0,0,0.0037146,424.49398984816,0.00370771791096003,426.07081522285
2121,8989,141.4667,8341.29,4.71638,0.185886,-1.219951,0,0,0,0,0,0,0,0,0,0,0,0.00371772,424.818411284159,0.00371082635946816,426.397767188158
2122,8989,141.5333,8347.58,4.7186,0.186062,-1.212136,0,0,0,0,0,0,0,0,0,0,0,0.00372124,425.138758353614,0.00371433331541557,426.72080170675
2123,8989,141.6,8353.72,4.72076,0.186221,-1.21492,0,0,0,0,0,0,0,0,0,0,0,0.00372442,425.451465985801,0.00371750152072579,427.036025934748
2124,8989,141.6667,8359.82,4.72302,0.186392,-1.218483,0,0,0,0,0,0,0,0,0,0,0,0.00372784,425.762136434716,0.00372090882466844,427.349309557403
2125,8989,141.7333,8366.185,4.72528,0.186566,-1.217074,0,0,0,0,0,0,0,0,0,0,0,0.00373132,426.086303222806,0.00372437589395612,427.676167567747
2126,8989,141.8,8372.43,4.7275,0.18671,-1.217336,0,0,0,0,0,0,0,0,0,0,0,0.0037342,426.404358461081,0.0037272451835866,427.996637616446
2127,8989,141.8667,8378.925,4.7297,0.186894,-1.218715,0,0,0,0,0,0,0,0,0,0,0,0.00373788,426.735146094803,0.0037309114861337,428.330230862688
2128,8989,141.9333,8385.25,4.73196,0.187058,-1.213739,0,0,0,0,0,0,0,0,0,0,0,0.00374116,427.057275699621,0.0037341792662046,428.654965297177
2129,8989,142,8391.14,4.73414,0.187199,-1.217901,0,0,0,0,0,0,0,0,0,0,0,0.00374398,427.357250936361,0.00373698875150936,428.957267936721
2130,8989,142.0667,8397.27,4.73636,0.187383,-1.222199,0,0,0,0,0,0,0,0,0,0,0,0.00374766,427.66944927273,0.00374065501833361,429.272208960991
2131,8989,142.1333,8403.45,4.7386,0.187544,-1.224666,0,0,0,0,0,0,0,0,0,0,0,0.00375088,427.984194088188,0.00374386299077873,429.58951144211
2132,8989,142.2,8409.37,4.74081,0.187723,-1.217524,0,0,0,0,0,0,0,0,0,0,0,0.00375446,428.285697212381,0.00374742960644712,429.893678731137
2133,8989,142.2667,8415.585,4.74303,0.187874,-1.215031,0,0,0,0,0,0,0,0,0,0,0,0.00375748,428.602224563203,0.00375043830586245,430.212688849954
