ID,TestNo,PlayTime,LoadValue,PositionValue,DeformValue,ExtDevValue,PercentWatch,YBValue,YLValue,DeformSwitch,CtrlStep,ExtendDevice1,ExtendDevice2,ExtendDevice3,ExtendDevice4,ExtendDevice5,ExtendDevice6,Engineering Strain,Engineering Stress,Ture Strain,Ture Stress
25648,8993,48,1604.155,1.59826,0.00717,-1.410135,0,0,0,0,0,0,0,0,0,0,0,0.0001434,64.6671642293232,0.000143389719202848,64.6764375006737
25649,8993,48.06667,1608.455,1.60046,0.007248,-1.409848,0,0,0,0,0,0,0,0,0,0,0,0.00014496,64.8405070834651,0.00014494949431454,64.849906363372
25650,8993,48.13334,1612.7,1.60264,0.007348,-1.411827,0,0,0,0,0,0,0,0,0,0,0,0.00014696,65.0116327615657,0.000146949202436979,65.0211868711164
25651,8993,48.2,1616.695,1.6049,0.007421,-1.417243,0,0,0,0,0,0,0,0,0,0,0,0.00014842,65.1726803667511,0.000148408986841429,65.1823532959711
25652,8993,48.26667,1620.78,1.60708,0.007511,-1.415054,0,0,0,0,0,0,0,0,0,0,0,0.00015022,65.337356078186,0.00015020871810572,65.347171055816
25653,8993,48.33333,1625.025,1.6093,0.007556,-1.404949,0,0,0,0,0,0,0,0,0,0,0,0.00015112,65.5084817562866,0.000151108582523007,65.5183813980496
25654,8993,48.4,1629.13,1.61156,0.007656,-1.409239,0,0,0,0,0,0,0,0,0,0,0,0.00015312,65.6739637135547,0.000153108278329339,65.6840197108785
25655,8993,48.46667,1633.38,1.6138,0.00775,-1.406889,0,0,0,0,0,0,0,0,0,0,0,0.000155,65.8452909531136,0.000154987988741053,65.8554969732113
25656,8993,48.53333,1637.905,1.61598,0.007824,-1.408983,0,0,0,0,0,0,0,0,0,0,0,0.00015648,66.0277040728792,0.000156467758281854,66.0380360880126
25657,8993,48.6,1642.115,1.61824,0.007928,-1.415125,0,0,0,0,0,0,0,0,0,0,0,0.00015856,66.1974188207717,0.000158547430691872,66.2079150834999
25658,8993,48.66667,1646.47,1.62046,0.008027,-1.404309,0,0,0,0,0,0,0,0,0,0,0,0.00016054,66.372978850955,0.000160527114833225,66.3836343689797
25659,8993,48.73333,1651.04,1.62268,0.008114,-1.411454,0,0,0,0,0,0,0,0,0,0,0,0.00016228,66.5572060238454,0.000162266834025234,66.568006927239
25660,8993,48.8,1655.32,1.62492,0.008211,-1.41331,0,0,0,0,0,0,0,0,0,0,0,0.00016422,66.7297426321541,0.000164206517371906,66.7407009904892
25661,8993,48.86666,1659.71,1.62712,0.008279,-1.407203,0,0,0,0,0,0,0,0,0,0,0,0.00016558,66.9067135925456,0.000165566293144832,66.9177920061822
25662,8993,48.93333,1664.13,1.62932,0.008353,-1.406304,0,0,0,0,0,0,0,0,0,0,0,0.00016706,67.0848939216869,0.000167046047032275,67.0961011240654
25663,8993,49,1668.455,1.63155,0.00846,-1.412551,0,0,0,0,0,0,0,0,0,0,0,0.0001692,67.2592445831203,0.000169185687294431,67.2706248473038
25664,8993,49.06667,1672.825,1.63384,0.008529,-1.41921,0,0,0,0,0,0,0,0,0,0,0,0.00017058,67.4354092976786,0.000170565452886106,67.4469124297966
25665,8993,49.13334,1677.5,1.63601,0.008628,-1.41745,0,0,0,0,0,0,0,0,0,0,0,0.00017256,67.6238692611933,0.000172545113235737,67.6355384360731
25666,8993,49.2,1681.96,1.63819,0.008699,-1.412683,0,0,0,0,0,0,0,0,0,0,0,0.00017398,67.8036620820011,0.000173964867234992,67.8154585631301
25667,8993,49.26667,1686.105,1.6405,0.008776,-1.421471,0,0,0,0,0,0,0,0,0,0,0,0.00017552,67.9707565309356,0.000175504598166978,67.9826867581219
25668,8993,49.33333,1690.815,1.6427,0.0089,-1.420385,0,0,0,0,0,0,0,0,0,0,0,0.000178,68.1606274246585,0.000177984159879678,68.1727600163401
25669,8993,49.4,1695.445,1.64487,0.008987,-1.418533,0,0,0,0,0,0,0,0,0,0,0,0.00017974,68.3472733350486,0.000179723848701622,68.3595580739578
25670,8993,49.46667,1699.52,1.64715,0.009068,-1.419008,0,0,0,0,0,0,0,0,0,0,0,0.00018136,68.5115459235668,0.000181343556263347,68.5239711775355
25671,8993,49.53333,1704.03,1.64937,0.009122,-1.413455,0,0,0,0,0,0,0,0,0,0,0,0.00018244,68.6933543589576,0.00018242335984695,68.7058867745268
25672,8993,49.6,1708.81,1.65155,0.009229,-1.41482,0,0,0,0,0,0,0,0,0,0,0,0.00018458,68.8860471130968,0.000184562967207699,68.8987620996729
25673,8993,49.66667,1713.195,1.65381,0.009353,-1.404107,0,0,0,0,0,0,0,0,0,0,0,0.00018706,69.0628165120299,0.000187042506459744,69.0757354024866
25674,8993,49.73333,1717.79,1.65603,0.009417,-1.408228,0,0,0,0,0,0,0,0,0,0,0,0.00018834,69.2480514922118,0.000188322266248824,69.2610936702299
25675,8993,49.8,1722.455,1.65825,0.009514,-1.409561,0,0,0,0,0,0,0,0,0,0,0,0.00019028,69.43610833281,0.000190261899056916,69.4493206355036
25676,8993,49.86666,1726.965,1.66053,0.009598,-1.405309,0,0,0,0,0,0,0,0,0,0,0,0.00019196,69.6179167682008,0.000191941578036673,69.6312806235036
25677,8993,49.93333,1731.7,1.66273,0.009699,-1.419831,0,0,0,0,0,0,0,0,0,0,0,0.00019398,69.8087954692152,0.000193961188312415,69.8223369793603
25678,8993,50,1736.59,1.66491,0.009819,-1.418172,0,0,0,0,0,0,0,0,0,0,0,0.00019638,70.0059225754371,0.000196360719971896,70.0196703385125
