ID,TestNo,PlayTime,LoadValue,PositionValue,DeformValue,ExtDevValue,PercentWatch,YBValue,YLValue,DeformSwitch,CtrlStep,ExtendDevice1,ExtendDevice2,ExtendDevice3,ExtendDevice4,ExtendDevice5,ExtendDevice6,Engineering Strain,Engineering Stress,Ture Strain,Ture Stress
60236,8998,63.86666,2991.18,2.12666,3.8e-05,-1.459671,0,0,0,0,0,0,0,0,0,0,0,7.6e-07,89.8650230042148,7.59999711244205e-07,89.8650913016323
60237,8998,63.93333,2997.345,2.1289,0.000117,-1.471694,0,0,0,0,0,0,0,0,0,0,0,2.34e-06,90.050240164941,2.33999726219384e-06,90.050450882503
60238,8998,64,3003.56,2.13116,0.000216,-1.466447,0,0,0,0,0,0,0,0,0,0,0,4.32e-06,90.2369594924209,4.31999066877346e-06,90.2373493160859
60239,8998,64.06667,3009.82,2.13338,0.000323,-1.467277,0,0,0,0,0,0,0,0,0,0,0,6.46e-06,90.425030769979,6.45997913433129e-06,90.4256149156778
60240,8998,64.13333,3016.13,2.13556,0.000422,-1.465035,0,0,0,0,0,0,0,0,0,0,0,8.44e-06,90.6146042142908,8.43996438339885e-06,90.6153690015504
60241,8998,64.2,3022.265,2.13782,0.000529,-1.45962,0,0,0,0,0,0,0,0,0,0,0,1.058e-05,90.7989200749648,1.0579944032288e-05,90.7998807275392
60242,8998,64.26667,3028.37,2.14004,0.000667,-1.471863,0,0,0,0,0,0,0,0,0,0,0,1.334e-05,90.9823346355866,1.33399110229641e-05,90.9835483399307
60243,8998,64.33334,3034.965,2.14222,0.000764,-1.466759,0,0,0,0,0,0,0,0,0,0,0,1.528e-05,91.1804704303943,1.52798832619401e-05,91.1818636679825
60244,8998,64.4,3041.405,2.14448,0.000842,-1.46386,0,0,0,0,0,0,0,0,0,0,0,1.684e-05,91.3739495082656,1.68398582088098e-05,91.3754882455753
60245,8998,64.46667,3047.62,2.1467,0.000949,-1.468907,0,0,0,0,0,0,0,0,0,0,0,1.898e-05,91.5606688357455,1.89798198819698e-05,91.56240665724
60246,8998,64.53333,3054.12,2.1489,0.001059,-1.461524,0,0,0,0,0,0,0,0,0,0,0,2.118e-05,91.7559505137212,2.11797757070321e-05,91.7578939047531
60247,8998,64.6,3060.4,2.15112,0.001148,-1.466593,0,0,0,0,0,0,0,0,0,0,0,2.296e-05,91.9446226579808,2.29597364231398e-05,91.946733706517
60248,8998,64.66666,3066.45,2.15342,0.00125,-1.464845,0,0,0,0,0,0,0,0,0,0,0,2.5e-05,92.1263848351736,2.499968750515e-05,92.1286879947945
60249,8998,64.73333,3073.23,2.15558,0.001359,-1.459807,0,0,0,0,0,0,0,0,0,0,0,2.718e-05,92.3300786469698,2.71796306305085e-05,92.3325881785074
60250,8998,64.8,3079.555,2.15778,0.001461,-1.461491,0,0,0,0,0,0,0,0,0,0,0,2.922e-05,92.5201027413077,2.92195731041679e-05,92.5228061787098
60251,8998,64.86667,3085.31,2.16012,0.001558,-1.458639,0,0,0,0,0,0,0,0,0,0,0,3.116e-05,92.6930021346539,3.11595145373147e-05,92.6958904486004
60252,8998,64.93333,3092.245,2.16232,0.001683,-1.464358,0,0,0,0,0,0,0,0,0,0,0,3.366e-05,92.9013526633864,3.36594335148473e-05,92.9044797229171
60253,8998,65,3099.095,2.16443,0.001764,-1.47161,0,0,0,0,0,0,0,0,0,0,0,3.528e-05,93.1071495086378,3.52793776755189e-05,93.1104343288724
60254,8998,65.06667,3104.695,2.16674,0.001843,-1.472754,0,0,0,0,0,0,0,0,0,0,0,3.686e-05,93.2753921850476,3.68593206869204e-05,93.2788303160035
60255,8998,65.13333,3111.07,2.16898,0.00195,-1.469087,0,0,0,0,0,0,0,0,0,0,0,3.9e-05,93.4669184461392,3.89992395196727e-05,93.4705636559586
60256,8998,65.2,3118.05,2.17111,0.002072,-1.471697,0,0,0,0,0,0,0,0,0,0,0,4.144e-05,93.67662092495,4.14391413868687e-05,93.6805028841212
60257,8998,65.26667,3123.9,2.17342,0.002164,-1.468091,0,0,0,0,0,0,0,0,0,0,0,4.328e-05,93.8523744351282,4.32790634479125e-05,93.8564363658937
60258,8998,65.33334,3130.295,2.17564,0.002271,-1.466688,0,0,0,0,0,0,0,0,0,0,0,4.542e-05,94.0445015629212,4.54189685429951e-05,94.0487730641822
60259,8998,65.4,3137.28,2.17781,0.002367,-1.471799,0,0,0,0,0,0,0,0,0,0,0,4.734e-05,94.2543542584074,4.73388794976252e-05,94.258816259538
60260,8998,65.46667,3143.47,2.1801,0.002441,-1.48177,0,0,0,0,0,0,0,0,0,0,0,4.882e-05,94.4403225025104,4.88188083425338e-05,94.444933079055
60261,8998,65.53333,3149.91,2.18232,0.002528,-1.478076,0,0,0,0,0,0,0,0,0,0,0,5.056e-05,94.6338015803817,5.05587218863136e-05,94.6385862653896
60262,8998,65.6,3156.86,2.18445,0.002653,-1.472612,0,0,0,0,0,0,0,0,0,0,0,5.306e-05,94.8426027591404,5.30585923679306e-05,94.8476351076428
60263,8998,65.66666,3162.84,2.18674,0.002742,-1.472143,0,0,0,0,0,0,0,0,0,0,0,5.484e-05,95.0222619028781,5.48384963421739e-05,95.0274729237208
60264,8998,65.73333,3169.085,2.18898,0.002831,-1.468983,0,0,0,0,0,0,0,0,0,0,0,5.662e-05,95.2098825304101,5.66183971483648e-05,95.215273313959
60265,8998,65.8,3176.005,2.19113,0.002938,-1.470914,0,0,0,0,0,0,0,0,0,0,0,5.876e-05,95.4177824091166,5.87582736987602e-05,95.4233891580109
60266,8998,65.86667,3182.155,2.19343,0.003034,-1.471837,0,0,0,0,0,0,0,0,0,0,0,6.068e-05,95.6025489198167,6.06781590433076e-05,95.6083500824851
60267,8998,65.93333,3188.655,2.19566,0.003116,-1.472159,0,0,0,0,0,0,0,0,0,0,0,6.232e-05,95.7978305977924,6.23180581895354e-05,95.8038007185952
