ID,TestNo,PlayTime,LoadValue,PositionValue,DeformValue,ExtDevValue,PercentWatch,YBValue,YLValue,DeformSwitch,CtrlStep,ExtendDevice1,ExtendDevice2,ExtendDevice3,ExtendDevice4,ExtendDevice5,ExtendDevice6,Engineering Strain,Engineering Stress,Ture Strain,Ture Stress
48744,8996,253.6,23289.31,8.45529,5.2e-05,-1.271311,0,0,0,0,0,0,0,0,0,0,0,1.04e-06,815.51530522061,1.03999945909705e-06,815.516153356527
48745,8996,253.6667,23297.39,8.45743,0.000326,-1.265065,0,0,0,0,0,0,0,0,0,0,0,6.52e-06,815.798240338318,6.51997874479122e-06,815.803559342844
48746,8996,253.7333,23304.09,8.459869,0.000615,-1.267825,0,0,0,0,0,0,0,0,0,0,0,1.23e-05,816.032852378991,1.22999243556964e-05,816.042889583076
48747,8996,253.8,23311.46,8.461929,0.00083,-1.267715,0,0,0,0,0,0,0,0,0,0,0,1.66e-05,816.290925623732,1.6599862221447e-05,816.304476053097
48748,8996,253.8667,23318.71,8.46399,0.00104,-1.266482,0,0,0,0,0,0,0,0,0,0,0,2.08e-05,816.544796861774,2.07997836829316e-05,816.561780993549
48749,8996,253.9333,23324.65,8.46647,0.001285,-1.267326,0,0,0,0,0,0,0,0,0,0,0,2.57e-05,816.752796193356,2.56996697605644e-05,816.773786740218
48750,8996,254,23331.9,8.46859,0.001528,-1.25873,0,0,0,0,0,0,0,0,0,0,0,3.056e-05,817.006667431399,3.0559533052615e-05,817.031635155155
48751,8996,254.0667,23339.94,8.47069,0.001802,-1.253312,0,0,0,0,0,0,0,0,0,0,0,3.604e-05,817.288201880207,3.60393505747074e-05,817.317656947002
48752,8996,254.1333,23346.58,8.473209,0.002035,-1.252731,0,0,0,0,0,0,0,0,0,0,0,4.07e-05,817.520712917531,4.0699171777477e-05,817.553986010547
48753,8996,254.2,23354.39,8.475349,0.002278,-1.26329,0,0,0,0,0,0,0,0,0,0,0,4.556e-05,817.794193520167,4.55589621747221e-05,817.831452223624
48754,8996,254.2667,23362.48,8.477389,0.002547,-1.252941,0,0,0,0,0,0,0,0,0,0,0,5.094e-05,818.0774788051,5.09387026022033e-05,818.11915167187
48755,8996,254.3333,23368.8,8.47981,0.002783,-1.25516,0,0,0,0,0,0,0,0,0,0,0,5.566e-05,818.298784491227,5.56584510395784e-05,818.344331001572
48756,8996,254.4,23375.99,8.48197,0.003067,-1.262871,0,0,0,0,0,0,0,0,0,0,0,6.134e-05,818.55055472592,6.13381187791498e-05,818.600764616947
48757,8996,254.4667,23383.44,8.48399,0.003305,-1.257411,0,0,0,0,0,0,0,0,0,0,0,6.61e-05,818.81142930846,6.60978154912214e-05,818.865552743937
48758,8996,254.5333,23389.63,8.48641,0.003527,-1.25429,0,0,0,0,0,0,0,0,0,0,0,7.054e-05,819.028182820665,7.05375121712569e-05,819.085957068681
48759,8996,254.6,23396.89,8.488669,0.003788,-1.252149,0,0,0,0,0,0,0,0,0,0,0,7.576e-05,819.282404225932,7.57571303562265e-05,819.344473060876
48760,8996,254.6667,23404.91,8.490769,0.004075,-1.244309,0,0,0,0,0,0,0,0,0,0,0,8.15e-05,819.56323834029,8.14966790555044e-05,819.630032744215
48761,8996,254.7333,23411.93,8.49311,0.004336,-1.237612,0,0,0,0,0,0,0,0,0,0,0,8.672e-05,819.80905573216,8.671624003827e-05,819.880149573473
48762,8996,254.8,23419.32,8.49539,0.004592,-1.237252,0,0,0,0,0,0,0,0,0,0,0,9.184e-05,820.067829311351,9.18357829654582e-05,820.143144340795
48763,8996,254.8667,23426.72,8.49749,0.004825,-1.240355,0,0,0,0,0,0,0,0,0,0,0,9.65e-05,820.326953057766,9.64953441744662e-05,820.406114608736
48764,8996,254.9333,23433.64,8.49975,0.00506,-1.2363,0,0,0,0,0,0,0,0,0,0,0,0.0001012,820.569268777387,0.000101194879625475,820.652310387387
48765,8996,255,23440.96,8.501969,0.005324,-1.238316,0,0,0,0,0,0,0,0,0,0,0,0.00010648,820.825591186004,0.0001064743314071,820.912992694953
48766,8996,255.0667,23447.71,8.504069,0.00557,-1.250216,0,0,0,0,0,0,0,0,0,0,0,0.0001114,821.061954062802,0.000111393795480768,821.153420364484
48767,8996,255.1333,23454.28,8.50639,0.005792,-1.245774,0,0,0,0,0,0,0,0,0,0,0,0.00011584,821.292013929552,0.000115833291065393,821.387152396445
48768,8996,255.2,23461.9,8.50867,0.006087,-1.23911,0,0,0,0,0,0,0,0,0,0,0,0.00012174,821.558841354915,0.000121732590287547,821.658857928261
48769,8996,255.2667,23469.18,8.51083,0.006358,-1.242714,0,0,0,0,0,0,0,0,0,0,0,0.00012716,821.813763094631,0.000127151915852417,821.918264932747
48770,8996,255.3333,23476.43,8.51309,0.006606,-1.251567,0,0,0,0,0,0,0,0,0,0,0,0.00013212,822.067634332674,0.00013211127292143,822.176245908522
48771,8996,255.4,23484.13,8.515369,0.006852,-1.246833,0,0,0,0,0,0,0,0,0,0,0,0.00013704,822.337263095836,0.000137030610877013,822.449956194371
48772,8996,255.4667,23491.09,8.517529,0.007121,-1.247188,0,0,0,0,0,0,0,0,0,0,0,0.00014242,822.580979484356,0.000142409859234597,822.698131467454
48773,8996,255.5333,23498.03,8.51971,0.007374,-1.244629,0,0,0,0,0,0,0,0,0,0,0,0.00014748,822.823995538427,0.000147469125894018,822.945345621289
48774,8996,255.6,23505.36,8.52197,0.00761,-1.241289,0,0,0,0,0,0,0,0,0,0,0,0.0001522,823.080668114269,0.000152188418755142,823.205940991956
48775,8996,255.6667,23511.93,8.52417,0.007853,-1.244858,0,0,0,0,0,0,0,0,0,0,0,0.00015706,823.310727981018,0.000157047667369534,823.440037163955
48776,8996,255.7333,23518.93,8.52635,0.008127,-1.247342,0,0,0,0,0,0,0,0,0,0,0,0.00016254,823.555845038439,0.000162526791805465,823.689705805491
48777,8996,255.8,23526.36,8.52863,0.008365,-1.24949,0,0,0,0,0,0,0,0,0,0,0,0.0001673,823.816019286529,0.000167286006915655,823.953843706555
48778,8996,255.8667,23533.03,8.53093,0.008598,-1.246555,0,0,0,0,0,0,0,0,0,0,0,0.00017196,824.049580825528,0.00017194521657403,824.191284391446
48779,8996,255.9333,23540.46,8.53305,0.008874,-1.245445,0,0,0,0,0,0,0,0,0,0,0,0.00017748,824.309755073618,0.000177464252288105,824.456053568948
48780,8996,256,23548.23,8.53529,0.009135,-1.25588,0,0,0,0,0,0,0,0,0,0,0,0.0001827,824.581835007354,0.000182683312387611,824.73248610861
48781,8996,256.0667,23554.51,8.53767,0.009355,-1.249986,0,0,0,0,0,0,0,0,0,0,0,0.0001871,824.801740024582,0.000187082498977922,824.956060430141
48782,8996,256.1333,23562.19,8.53975,0.009655,-1.248855,0,0,0,0,0,0,0,0,0,0,0,0.0001931,825.070668453295,0.000193081358594678,825.229989599373
48783,8996,256.2,23570.26,8.54189,0.009906,-1.246582,0,0,0,0,0,0,0,0,0,0,0,0.00019812,825.353253403778,0.000198100376824666,825.516772390342
48784,8996,256.2667,23576.22,8.54425,0.010149,-1.248014,0,0,0,0,0,0,0,0,0,0,0,0.00020298,825.56195306981,0.000202959402347102,825.729525635044
48785,8996,256.3333,23583.29,8.54641,0.01044,-1.241869,0,0,0,0,0,0,0,0,0,0,0,0.0002088,825.809521297804,0.000208778204313916,825.981950325851
48786,8996,256.4,23591.97,8.54855,0.010714,-1.237235,0,0,0,0,0,0,0,0,0,0,0,0.00021428,826.113466449005,0.000214257045319905,826.290486042595
48787,8996,256.4667,23598.73,8.55099,0.010975,-1.243549,0,0,0,0,0,0,0,0,0,0,0,0.0002195,826.350179493028,0.000219475913399647,826.531563357426
48788,8996,256.5333,23606.23,8.55315,0.011267,-1.244776,0,0,0,0,0,0,0,0,0,0,0,0.00022534,826.612804911692,0.000225314614755743,826.799073841151
48789,8996,256.6,23615.13,8.55529,0.011554,-1.243089,0,0,0,0,0,0,0,0,0,0,0,0.00023108,826.92445374184,0.000231053305129205,827.115539444611
48790,8996,256.6667,23621.87,8.55771,0.011779,-1.244575,0,0,0,0,0,0,0,0,0,0,0,0.00023558,827.160466451413,0.000235552255389111,827.3553289141
48791,8996,256.7333,23628.82,8.55981,0.012043,-1.239369,0,0,0,0,0,0,0,0,0,0,0,0.00024086,827.403832672709,0.000240830997886971,827.603121159847
48792,8996,256.8,23636.84,8.56186,0.012329,-1.239609,0,0,0,0,0,0,0,0,0,0,0,0.00024658,827.684666787068,0.000246549604148366,827.888757272204
48793,8996,256.8667,23642.61,8.56427,0.01256,-1.236408,0,0,0,0,0,0,0,0,0,0,0,0.0002512,827.886713275827,0.000251168454562595,828.094678418201
48794,8996,256.9333,23649.05,8.56643,0.012787,-1.235744,0,0,0,0,0,0,0,0,0,0,0,0.00025574,828.112220968653,0.000255707304100574,828.324002388044
48795,8996,257,23657.16,8.56854,0.013069,-1.242474,0,0,0,0,0,0,0,0,0,0,0,0.00026138,828.396206588036,0.000261345846199062,828.612732788513
48796,8996,257.0667,23663.69,8.57105,0.013345,-1.244243,0,0,0,0,0,0,0,0,0,0,0,0.0002669,828.624865785886,0.000266864388531285,828.846025762564
48797,8996,257.1333,23671,8.57321,0.013604,-1.236671,0,0,0,0,0,0,0,0,0,0,0,0.00027208,828.880838027277,0.000272042992949241,829.106359925688
48798,8996,257.2,23679.56,8.57526,0.013901,-1.240099,0,0,0,0,0,0,0,0,0,0,0,0.00027802,829.18058117178,0.000277981359601604,829.411109956957
48799,8996,257.2667,23685.89,8.57769,0.014154,-1.232391,0,0,0,0,0,0,0,0,0,0,0,0.00028308,829.402237025133,0.000283039940416657,829.63702421039
48800,8996,257.3333,23692.59,8.57983,0.01441,-1.219898,0,0,0,0,0,0,0,0,0,0,0,0.0002882,829.636849065806,0.000288158478357461,829.875950405707
